[2026-03-22 09:08:57] bot started | dry_run=True
[2026-03-22 09:24:35] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=24.757113 up=0.435 down=0.565
[2026-03-22 09:24:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:39] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=20.867356 up=0.435 down=0.565
[2026-03-22 09:24:39] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:43] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=16.975579 up=0.435 down=0.565
[2026-03-22 09:24:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:47] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=13.078255 up=0.435 down=0.565
[2026-03-22 09:24:47] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:51] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=9.183879 up=0.435 down=0.565
[2026-03-22 09:24:51] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:55] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=5.277688 up=0.435 down=0.565
[2026-03-22 09:24:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:59] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=1.343126 up=0.435 down=0.565
[2026-03-22 09:24:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:02] market switched => btc-updown-5m-1774142700
[2026-03-22 09:25:03] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=297.44112 up=0.455 down=0.545
[2026-03-22 09:25:03] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:07] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=293.542138 up=0.455 down=0.545
[2026-03-22 09:25:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:11] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=289.665247 up=0.455 down=0.545
[2026-03-22 09:25:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:15] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=285.616685 up=0.455 down=0.545
[2026-03-22 09:25:15] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:19] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=281.635035 up=0.455 down=0.545
[2026-03-22 09:25:19] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:22] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=277.743022 up=0.455 down=0.545
[2026-03-22 09:25:22] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:26] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=273.825422 up=0.455 down=0.545
[2026-03-22 09:25:26] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:30] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=269.948923 up=0.455 down=0.545
[2026-03-22 09:25:30] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:34] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=266.045534 up=0.455 down=0.545
[2026-03-22 09:25:34] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:38] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=262.157738 up=0.455 down=0.545
[2026-03-22 09:25:38] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:42] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=258.271466 up=0.455 down=0.545
[2026-03-22 09:25:42] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:42] EVENT INTERRUPT: OFI=0.29 Vol=$4564372 -> forcing fast poll
[2026-03-22 09:25:45] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=255.270253 up=0.455 down=0.545
[2026-03-22 09:25:45] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:49] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=251.367361 up=0.455 down=0.545
[2026-03-22 09:25:49] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:53] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=247.473055 up=0.455 down=0.545
[2026-03-22 09:25:53] no signal | equity=100.00 cash=100.00
[2026-03-22 09:25:57] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=243.582903 up=0.455 down=0.545
[2026-03-22 09:25:57] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:00] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=239.699238 up=0.455 down=0.545
[2026-03-22 09:26:00] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:04] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=235.835036 up=0.455 down=0.545
[2026-03-22 09:26:04] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:08] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=231.919382 up=0.455 down=0.545
[2026-03-22 09:26:08] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:12] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=228.025358 up=0.465 down=0.535
[2026-03-22 09:26:12] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:16] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=224.152898 up=0.465 down=0.535
[2026-03-22 09:26:16] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:20] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=220.177146 up=0.465 down=0.535
[2026-03-22 09:26:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:24] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=216.284661 up=0.465 down=0.535
[2026-03-22 09:26:24] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:28] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=212.390552 up=0.465 down=0.535
[2026-03-22 09:26:28] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:32] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=208.500314 up=0.465 down=0.535
[2026-03-22 09:26:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:36] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=204.617521 up=0.465 down=0.535
[2026-03-22 09:26:36] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:39] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=200.723993 up=0.465 down=0.535
[2026-03-22 09:26:39] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:43] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=196.826033 up=0.465 down=0.535
[2026-03-22 09:26:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:44] EVENT INTERRUPT: OFI=0.28 Vol=$6976307 -> forcing fast poll
[2026-03-22 09:26:46] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=193.838699 up=0.465 down=0.535
[2026-03-22 09:26:46] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:46] EVENT INTERRUPT: OFI=0.28 Vol=$6849815 -> forcing fast poll
[2026-03-22 09:26:49] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=190.839947 up=0.465 down=0.535
[2026-03-22 09:26:49] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:49] EVENT INTERRUPT: OFI=0.29 Vol=$7003223 -> forcing fast poll
[2026-03-22 09:26:52] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=187.842089 up=0.465 down=0.535
[2026-03-22 09:26:52] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:52] EVENT INTERRUPT: OFI=0.29 Vol=$6988466 -> forcing fast poll
[2026-03-22 09:26:55] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=184.842943 up=0.465 down=0.535
[2026-03-22 09:26:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:26:59] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=180.977257 up=0.465 down=0.535
[2026-03-22 09:26:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:00] EVENT INTERRUPT: OFI=0.30 Vol=$6742394 -> forcing fast poll
[2026-03-22 09:27:02] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=177.968951 up=0.465 down=0.535
[2026-03-22 09:27:02] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:02] EVENT INTERRUPT: OFI=0.29 Vol=$6650317 -> forcing fast poll
[2026-03-22 09:27:05] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=174.975243 up=0.465 down=0.535
[2026-03-22 09:27:05] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:05] EVENT INTERRUPT: OFI=0.29 Vol=$6685347 -> forcing fast poll
[2026-03-22 09:27:08] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=171.97352 up=0.465 down=0.535
[2026-03-22 09:27:08] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:08] EVENT INTERRUPT: OFI=0.24 Vol=$5964859 -> forcing fast poll
[2026-03-22 09:27:11] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=168.970878 up=0.465 down=0.535
[2026-03-22 09:27:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:11] EVENT INTERRUPT: OFI=0.22 Vol=$5768789 -> forcing fast poll
[2026-03-22 09:27:14] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=165.964718 up=0.465 down=0.535
[2026-03-22 09:27:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:14] EVENT INTERRUPT: OFI=0.29 Vol=$6572969 -> forcing fast poll
[2026-03-22 09:27:17] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=162.975417 up=0.465 down=0.535
[2026-03-22 09:27:17] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:17] EVENT INTERRUPT: OFI=0.28 Vol=$6612346 -> forcing fast poll
[2026-03-22 09:27:20] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=159.971768 up=0.465 down=0.535
[2026-03-22 09:27:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:20] EVENT INTERRUPT: OFI=0.28 Vol=$6544036 -> forcing fast poll
[2026-03-22 09:27:23] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=156.968222 up=0.465 down=0.535
[2026-03-22 09:27:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:23] EVENT INTERRUPT: OFI=0.28 Vol=$6538858 -> forcing fast poll
[2026-03-22 09:27:27] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=153.971304 up=0.465 down=0.535
[2026-03-22 09:27:27] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:27] EVENT INTERRUPT: OFI=0.28 Vol=$6553678 -> forcing fast poll
[2026-03-22 09:27:29] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=150.971046 up=0.465 down=0.535
[2026-03-22 09:27:29] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:29] EVENT INTERRUPT: OFI=0.28 Vol=$6553607 -> forcing fast poll
[2026-03-22 09:27:32] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=147.966966 up=0.465 down=0.535
[2026-03-22 09:27:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:32] EVENT INTERRUPT: OFI=0.28 Vol=$6564090 -> forcing fast poll
[2026-03-22 09:27:35] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=144.907118 up=0.465 down=0.535
[2026-03-22 09:27:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:35] EVENT INTERRUPT: OFI=0.28 Vol=$6533176 -> forcing fast poll
[2026-03-22 09:27:38] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=141.896964 up=0.465 down=0.535
[2026-03-22 09:27:38] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:38] EVENT INTERRUPT: OFI=0.25 Vol=$6279041 -> forcing fast poll
[2026-03-22 09:27:41] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=138.970025 up=0.465 down=0.535
[2026-03-22 09:27:41] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:41] EVENT INTERRUPT: OFI=0.25 Vol=$6273932 -> forcing fast poll
[2026-03-22 09:27:44] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=135.968062 up=0.465 down=0.535
[2026-03-22 09:27:44] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:48] no entry | slug=btc-updown-5m-1774142700 reason=too_early_in_market secs_left=132.088213 up=0.465 down=0.535
[2026-03-22 09:27:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:48] EVENT INTERRUPT: OFI=0.70 Vol=$2258809 -> forcing fast poll
[2026-03-22 09:27:51] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.686 secs_left=129.095625 up=0.465 down=0.535
[2026-03-22 09:27:51] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:55] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.637 secs_left=125.203808 up=0.465 down=0.535
[2026-03-22 09:27:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:27:59] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.534 secs_left=121.328322 up=0.465 down=0.535
[2026-03-22 09:27:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:03] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.547 secs_left=117.449547 up=0.465 down=0.535
[2026-03-22 09:28:03] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:07] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.556 secs_left=113.561585 up=0.465 down=0.535
[2026-03-22 09:28:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:10] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.553 secs_left=109.659313 up=0.465 down=0.535
[2026-03-22 09:28:10] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:14] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.379 secs_left=105.766862 up=0.465 down=0.535
[2026-03-22 09:28:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:18] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.384 secs_left=101.871795 up=0.465 down=0.535
[2026-03-22 09:28:18] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:22] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.348 secs_left=97.953858 up=0.465 down=0.535
[2026-03-22 09:28:22] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:26] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.355 secs_left=94.063004 up=0.465 down=0.535
[2026-03-22 09:28:26] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:30] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.326 secs_left=90.107684 up=0.465 down=0.535
[2026-03-22 09:28:30] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:34] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.293 secs_left=86.207854 up=0.465 down=0.535
[2026-03-22 09:28:34] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:34] EVENT INTERRUPT: OFI=0.29 Vol=$1333767 -> forcing fast poll
[2026-03-22 09:28:37] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.282 secs_left=83.204716 up=0.465 down=0.535
[2026-03-22 09:28:37] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:37] EVENT INTERRUPT: OFI=0.28 Vol=$1317334 -> forcing fast poll
[2026-03-22 09:28:40] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.311 secs_left=80.207352 up=0.465 down=0.535
[2026-03-22 09:28:40] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:44] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.323 secs_left=76.302062 up=0.465 down=0.535
[2026-03-22 09:28:44] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:48] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.408 secs_left=72.389374 up=0.465 down=0.535
[2026-03-22 09:28:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:52] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.404 secs_left=68.429093 up=0.465 down=0.535
[2026-03-22 09:28:52] no signal | equity=100.00 cash=100.00
[2026-03-22 09:28:56] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.484 secs_left=64.476975 up=0.465 down=0.535
[2026-03-22 09:28:56] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:00] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.540 secs_left=60.575221 up=0.465 down=0.535
[2026-03-22 09:29:00] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:03] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.365 secs_left=56.663555 up=0.465 down=0.535
[2026-03-22 09:29:03] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:07] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.365 secs_left=52.758945 up=0.465 down=0.535
[2026-03-22 09:29:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:11] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.347 secs_left=48.841136 up=0.325 down=0.675
[2026-03-22 09:29:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:15] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.359 secs_left=44.967417 up=0.325 down=0.675
[2026-03-22 09:29:15] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:19] no entry | slug=btc-updown-5m-1774142700 reason=ofi_not_extreme_0.368 secs_left=41.050764 up=0.325 down=0.675
[2026-03-22 09:29:19] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:23] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=37.159313 up=0.325 down=0.675
[2026-03-22 09:29:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:32] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=33.268715 up=0.325 down=0.675
[2026-03-22 09:29:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:36] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=24.219477 up=0.325 down=0.675
[2026-03-22 09:29:36] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:40] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=20.241685 up=0.325 down=0.675
[2026-03-22 09:29:40] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:44] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=16.371807 up=0.325 down=0.675
[2026-03-22 09:29:44] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:48] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=12.492632 up=0.325 down=0.675
[2026-03-22 09:29:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:52] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=8.606594 up=0.325 down=0.675
[2026-03-22 09:29:52] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:56] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=4.707725 up=0.325 down=0.675
[2026-03-22 09:29:56] no signal | equity=100.00 cash=100.00
[2026-03-22 09:29:59] no entry | slug=btc-updown-5m-1774142700 reason=too_late_in_market secs_left=0.722716 up=0.325 down=0.675
[2026-03-22 09:29:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:03] market switched => btc-updown-5m-1774143000
[2026-03-22 09:30:03] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=296.827894 up=0.49 down=0.51
[2026-03-22 09:30:03] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:07] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=292.924484 up=0.49 down=0.51
[2026-03-22 09:30:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:11] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=288.964283 up=0.49 down=0.51
[2026-03-22 09:30:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:15] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=285.06242 up=0.49 down=0.51
[2026-03-22 09:30:15] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:19] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=281.094158 up=0.49 down=0.51
[2026-03-22 09:30:19] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:23] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=277.183628 up=0.49 down=0.51
[2026-03-22 09:30:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:27] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=273.215318 up=0.505 down=0.495
[2026-03-22 09:30:27] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:31] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=269.270475 up=0.505 down=0.495
[2026-03-22 09:30:31] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:35] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=265.362241 up=0.505 down=0.495
[2026-03-22 09:30:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:39] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=261.454142 up=0.505 down=0.495
[2026-03-22 09:30:39] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:43] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=257.56396 up=0.505 down=0.495
[2026-03-22 09:30:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:46] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=253.674014 up=0.505 down=0.495
[2026-03-22 09:30:46] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:50] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=249.79401 up=0.505 down=0.495
[2026-03-22 09:30:50] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:54] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=245.902331 up=0.505 down=0.495
[2026-03-22 09:30:54] no signal | equity=100.00 cash=100.00
[2026-03-22 09:30:58] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=241.974869 up=0.505 down=0.495
[2026-03-22 09:30:58] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:02] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=238.004824 up=0.505 down=0.495
[2026-03-22 09:31:02] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:02] EVENT INTERRUPT: OFI=0.72 Vol=$5220803 -> forcing fast poll
[2026-03-22 09:31:05] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=235.005447 up=0.505 down=0.495
[2026-03-22 09:31:05] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:05] EVENT INTERRUPT: OFI=0.71 Vol=$5095266 -> forcing fast poll
[2026-03-22 09:31:08] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=232.003522 up=0.505 down=0.495
[2026-03-22 09:31:08] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:09] EVENT INTERRUPT: OFI=0.74 Vol=$4989025 -> forcing fast poll
[2026-03-22 09:31:11] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=229.005447 up=0.505 down=0.495
[2026-03-22 09:31:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:11] EVENT INTERRUPT: OFI=0.72 Vol=$4498629 -> forcing fast poll
[2026-03-22 09:31:14] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=225.991354 up=0.505 down=0.495
[2026-03-22 09:31:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:14] EVENT INTERRUPT: OFI=0.78 Vol=$4505742 -> forcing fast poll
[2026-03-22 09:31:17] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=223.002783 up=0.505 down=0.495
[2026-03-22 09:31:17] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:17] EVENT INTERRUPT: OFI=0.82 Vol=$4279480 -> forcing fast poll
[2026-03-22 09:31:20] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=219.999494 up=0.505 down=0.495
[2026-03-22 09:31:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:20] EVENT INTERRUPT: OFI=0.82 Vol=$4077144 -> forcing fast poll
[2026-03-22 09:31:23] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=217.003889 up=0.505 down=0.495
[2026-03-22 09:31:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:23] EVENT INTERRUPT: OFI=0.82 Vol=$4040684 -> forcing fast poll
[2026-03-22 09:31:26] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=213.991939 up=0.505 down=0.495
[2026-03-22 09:31:26] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:26] EVENT INTERRUPT: OFI=0.82 Vol=$4040059 -> forcing fast poll
[2026-03-22 09:31:29] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=210.990572 up=0.505 down=0.495
[2026-03-22 09:31:29] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:29] EVENT INTERRUPT: OFI=0.82 Vol=$3929553 -> forcing fast poll
[2026-03-22 09:31:32] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=208.000687 up=0.505 down=0.495
[2026-03-22 09:31:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:32] EVENT INTERRUPT: OFI=0.81 Vol=$3735235 -> forcing fast poll
[2026-03-22 09:31:35] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=204.979727 up=0.505 down=0.495
[2026-03-22 09:31:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:39] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=201.092097 up=0.505 down=0.495
[2026-03-22 09:31:39] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:43] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=197.206221 up=0.505 down=0.495
[2026-03-22 09:31:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:47] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=193.317054 up=0.505 down=0.495
[2026-03-22 09:31:47] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:48] EVENT INTERRUPT: OFI=0.90 Vol=$9987637 -> forcing fast poll
[2026-03-22 09:31:50] no entry | slug=btc-updown-5m-1774143000 reason=too_early_in_market secs_left=190.335878 up=0.505 down=0.495
[2026-03-22 09:31:50] no signal | equity=100.00 cash=100.00
[2026-03-22 09:31:50] EVENT INTERRUPT: OFI=0.88 Vol=$10771327 -> forcing fast poll
